received_unique,recv_total,total_expected,delivery_rate,duplicate_rate,duplicates,out_of_order,lagged_events,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,pr_avg_ratio,avg_connected_peers,downtime_total_ms,downtime_periods,downtime_p50_ms,downtime_p90_ms,downtime_max_ms,neighbour_down,neighbour_up,joined,join_wait_ms,saw_test,timed_out_no_data,peer,uc,run,sender_joined
1985,1985,2000,0.9925,0.0,0,333,0,82.0,315.0,517.0,789.0,10399.0,1.0,2.0,4.0,6.0,11.0,1.0,2.915888070747735,0,0,,,,17,20,True,3013,True,False,peer2,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1985,1985,2000,0.9925,0.0,0,221,0,36.0,177.0,334.0,718.0,5630.0,0.0,0.0,3.0,5.0,9.0,1.0,3.7943510131642917,883,1,883.0,883.0,883.0,14,18,True,3222,True,False,peer20,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1985,1985,2000,0.9925,0.0,0,323,0,53.0,279.0,459.0,953.0,8083.0,1.0,2.0,4.0,6.0,13.0,1.0,3.9107688972871597,217,1,217.0,217.0,217.0,14,18,True,2878,True,False,peer21,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1986,1986,2000,0.993,0.0,0,448,0,87.0,404.0,665.0,993.0,4790.0,1.0,3.0,4.0,6.0,7.0,1.0,4.562181518984975,0,0,,,,9,12,True,1658,True,False,peer22,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1982,1982,2000,0.991,0.0,0,236,0,35.0,150.0,372.0,1139.0,6892.0,0.0,0.0,3.0,6.0,11.0,1.0,1.6693369904473658,1744,1,1744.0,1744.0,1744.0,19,20,True,3530,True,False,peer23,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1985,1985,2000,0.9925,0.0,0,406,0,85.0,363.0,620.0,948.0,5521.0,1.0,2.0,4.0,6.0,10.0,1.0,2.910683903685096,1532,2,783.0,783.0,783.0,14,16,True,3259,True,False,peer24,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1971,1971,2000,0.9855,0.0,0,237,0,38.0,168.0,305.0,491.0,9611.0,0.0,0.0,2.0,4.0,14.0,1.0,4.679526312275247,1011,1,1011.0,1011.0,1011.0,20,22,True,5405,True,False,peer25,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1981,1981,2000,0.9905,0.0,0,368,0,77.0,326.0,522.0,855.0,6945.0,1.0,2.0,4.0,6.0,12.0,1.0,4.317723274950929,357,1,357.0,357.0,357.0,20,23,True,3454,True,False,peer26,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,238,0,36.0,178.0,347.0,742.0,2007.0,0.0,0.0,3.0,5.0,6.0,1.0,3.7490431340175236,0,0,,,,15,19,True,1858,True,False,peer27,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1983,1983,2000,0.9915,0.0,0,322,0,85.0,316.0,535.0,928.0,16384.0,1.0,2.0,4.0,6.0,15.0,1.0,4.844922667491297,0,0,,,,13,17,True,1737,True,False,peer28,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1985,1985,2000,0.9925,0.0,0,350,0,88.0,351.0,557.0,1006.0,5034.0,1.0,3.0,4.0,6.0,9.0,1.0,2.769692807721434,0,0,,,,19,21,True,2733,True,False,peer29,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1961,1961,2000,0.9805,0.0,0,374,0,43.0,324.0,539.0,834.0,10995.0,0.0,2.0,4.0,6.0,14.0,1.0,4.788705034951153,0,0,,,,15,19,True,3664,True,False,peer3,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,180,0,35.0,117.0,307.0,498.0,1232.0,0.0,0.0,2.0,4.0,6.0,1.0,3.9121080736131835,0,0,,,,6,10,True,1920,True,False,peer30,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1985,1985,2000,0.9925,0.0,0,330,0,42.0,292.0,472.0,985.0,7536.0,0.0,2.0,4.0,6.0,11.0,1.0,4.942427302671939,0,0,,,,21,25,True,3461,True,False,peer31,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1988,1988,2000,0.994,0.0,0,324,0,78.0,328.0,514.0,754.0,4373.0,1.0,2.0,4.0,6.0,7.0,1.0,4.127801343894291,0,0,,,,18,21,True,2252,True,False,peer32,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1985,1985,2000,0.9925,0.0,0,325,0,42.0,281.0,444.0,651.0,7204.0,0.0,2.0,4.0,6.0,12.0,1.0,2.1665708008411046,1293,2,1019.0,1019.0,1019.0,18,20,True,3183,True,False,peer33,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,293,0,41.0,290.0,450.0,630.0,1098.0,0.0,2.0,4.0,5.0,7.0,1.0,3.9531502799886233,0,0,,,,39,43,True,1061,True,False,peer34,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,339,0,84.0,324.0,526.0,762.0,4754.0,1.0,2.0,4.0,6.0,7.0,1.0,1.2160996422715755,0,0,,,,17,18,True,732,True,False,peer35,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,331,0,83.0,327.0,531.0,820.0,4502.0,1.0,2.0,4.0,6.0,8.0,1.0,2.939248309070129,0,0,,,,25,26,True,1720,True,False,peer36,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,204,0,31.0,147.0,336.0,911.0,4131.0,0.0,0.0,2.0,5.0,6.0,1.0,3.899661496252113,924,1,924.0,924.0,924.0,12,16,True,1597,True,False,peer37,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1982,1982,2000,0.991,0.0,0,322,0,84.0,299.0,481.0,1595.0,13276.0,1.0,2.0,4.0,6.0,13.0,1.0,4.016866924028052,0,0,,,,21,24,True,3476,True,False,peer38,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,288,0,83.0,263.0,436.0,657.0,3121.0,1.0,2.0,4.0,6.0,8.0,1.0,3.9227865316075783,0,0,,,,12,16,True,1919,True,False,peer39,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1982,1982,2000,0.991,0.0,0,344,0,82.0,303.0,514.0,996.0,16341.0,1.0,2.0,4.0,6.0,12.0,1.0,3.987136939282755,512,1,512.0,512.0,512.0,15,18,True,3928,True,False,peer4,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,224,0,35.0,169.0,308.0,496.0,4338.0,0.0,0.0,3.0,4.0,6.0,1.0,3.529707650820413,0,0,,,,39,42,True,1063,True,False,peer40,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,308,0,51.0,274.0,444.0,810.0,3675.0,0.0,2.0,4.0,6.0,8.0,1.0,3.1067732019833105,0,0,,,,39,42,True,1076,True,False,peer5,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1988,1988,2000,0.994,0.0,0,325,0,86.0,327.0,522.0,909.0,4692.0,1.0,2.0,4.0,6.0,7.0,1.0,3.8795703057259763,1086,2,643.0,643.0,643.0,19,22,True,1998,True,False,peer6,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1974,1974,2000,0.987,0.0,0,349,0,48.0,307.0,503.0,981.0,9293.0,0.0,2.0,4.0,7.0,13.0,1.0,4.18480635173894,0,0,,,,18,21,True,4619,True,False,peer7,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1977,1977,2000,0.9885,0.0,0,350,0,85.0,318.0,554.0,1241.0,5942.0,1.0,2.0,4.0,6.0,10.0,1.0,4.8891816196715085,33,1,33.0,33.0,33.0,14,18,True,4686,True,False,peer8,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1912,1912,2000,0.956,0.0,0,331,0,80.0,288.0,488.0,740.0,14691.0,1.0,2.0,4.0,6.0,15.0,1.0,3.818674154559883,0,0,,,,5,8,True,10373,True,False,peer9,UC3_P40,run-20251204-095539_uc9_p40_m2000_r10_s256_DIRECT,True
1992,1992,2000,0.996,0.0,0,259,0,0.0,191.0,340.0,489.0,4437.0,0.0,1.0,3.0,5.0,7.0,1.0,2.132044270954639,0,0,,,,41,43,True,757,True,False,peer1,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,322,0,50.0,315.0,503.0,691.0,864.0,0.0,2.0,4.0,5.0,8.0,1.0,4.454199858546754,0,0,,,,23,26,True,562,True,False,peer10,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,249,0,36.0,173.0,309.0,618.0,4684.0,0.0,0.0,2.0,5.0,9.0,1.0,3.0289535319467866,0,0,,,,34,37,True,1629,True,False,peer11,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,310,0,78.0,275.0,444.0,620.0,4437.0,1.0,2.0,4.0,5.0,6.0,1.0,4.547342324289562,0,0,,,,23,26,True,521,True,False,peer12,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1998,1998,2000,0.999,0.0,0,241,0,35.0,168.0,323.0,520.0,1112.0,0.0,0.0,2.0,5.0,8.0,1.0,4.922270856349084,0,0,,,,21,25,True,514,True,False,peer13,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1987,1987,2000,0.9935,0.0,0,191,0,37.0,135.0,302.0,461.0,5572.0,0.0,0.0,2.0,4.0,6.0,1.0,4.071443950386145,0,0,,,,19,21,True,1614,True,False,peer14,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1975,1975,2000,0.9875,0.0,0,346,0,83.0,333.0,540.0,971.0,9849.0,1.0,2.0,4.0,6.0,9.0,1.0,3.8917702833134618,323,1,323.0,323.0,323.0,12,15,True,3668,True,False,peer15,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,325,0,74.0,312.0,513.0,769.0,1722.0,1.0,2.0,4.0,6.0,8.0,1.0,3.216845894850726,0,0,,,,19,21,True,525,True,False,peer16,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,304,0,40.0,284.0,464.0,620.0,1815.0,0.0,2.0,4.0,5.0,7.0,1.0,3.8847341706010785,0,0,,,,41,45,True,1056,True,False,peer17,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,208,0,36.0,149.0,326.0,591.0,888.0,0.0,0.0,2.0,4.0,6.0,1.0,2.3218439643459137,0,0,,,,20,21,True,523,True,False,peer18,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1994,1994,2000,0.997,0.0,0,267,0,47.0,256.0,413.0,586.0,1183.0,0.0,2.0,3.0,5.0,7.0,1.0,3.9512454668925634,0,0,,,,37,41,True,1197,True,False,peer19,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,331,0,49.0,323.0,534.0,708.0,906.0,0.0,2.0,4.0,5.0,7.0,1.0,4.960654805464792,0,0,,,,15,19,True,555,True,False,peer2,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1963,1963,2000,0.9815,0.0,0,191,0,30.0,125.0,307.0,525.0,4763.0,0.0,0.0,2.0,4.0,8.0,1.0,3.896156741664046,1490,2,774.0,774.0,774.0,13,17,True,5267,True,False,peer20,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1920,1920,2000,0.96,0.0,0,418,0,86.0,391.0,639.0,899.0,1200.0,1.0,2.0,4.0,6.0,7.0,1.0,4.300277498684274,639,1,639.0,639.0,639.0,13,15,True,6171,True,False,peer21,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1943,1943,2000,0.9715,0.0,0,360,0,88.0,347.0,581.0,849.0,3187.0,1.0,2.0,4.0,6.0,8.0,1.0,3.1540572792362767,0,0,,,,14,16,True,5874,True,False,peer22,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,286,0,51.0,313.0,508.0,669.0,1784.0,0.0,2.0,4.0,6.0,7.0,1.0,4.218671798910486,0,0,,,,19,22,True,524,True,False,peer23,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1988,1988,2000,0.994,0.0,0,329,0,83.0,266.0,451.0,688.0,5613.0,1.0,1.0,3.0,5.0,8.0,1.0,4.232401166224489,0,0,,,,22,25,True,1576,True,False,peer24,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,311,0,83.0,301.0,485.0,685.0,4681.0,1.0,2.0,4.0,5.0,7.0,1.0,4.865950475120536,0,0,,,,16,20,True,1592,True,False,peer25,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1992,1992,2000,0.996,0.0,0,174,0,36.0,139.0,307.0,466.0,4866.0,0.0,0.0,2.0,4.0,7.0,1.0,3.275629695610202,146,1,146.0,146.0,146.0,20,22,True,550,True,False,peer26,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1975,1975,2000,0.9875,0.0,0,347,0,86.0,364.0,598.0,871.0,5571.0,1.0,2.0,4.0,6.0,7.0,1.0,3.609748106822926,0,0,,,,14,16,True,1824,True,False,peer27,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1982,1982,2000,0.991,0.0,0,360,0,38.0,322.0,547.0,844.0,4616.0,0.0,2.0,4.0,6.0,7.0,1.0,4.740846808570769,309,1,309.0,309.0,309.0,13,17,True,3040,True,False,peer28,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,342,0,69.0,312.0,520.0,801.0,5525.0,1.0,2.0,4.0,5.0,8.0,1.0,3.509582663325979,284,1,284.0,284.0,284.0,14,18,True,1287,True,False,peer29,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1937,1937,2000,0.9685,0.0,0,373,0,85.0,332.0,584.0,846.0,1531.0,1.0,1.0,3.0,5.0,8.0,1.0,3.5598295115997463,0,0,,,,8,10,True,6914,True,False,peer3,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1984,1984,2000,0.992,0.0,0,477,0,83.0,408.0,674.0,988.0,5698.0,1.0,2.0,4.0,6.0,7.0,1.0,4.351417159500096,0,0,,,,12,15,True,1586,True,False,peer30,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1941,1941,2000,0.9705,0.0,0,406,0,87.0,397.0,656.0,970.0,4040.0,1.0,2.0,4.0,6.0,8.0,1.0,4.762978741778091,0,0,,,,9,13,True,6830,True,False,peer31,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1994,1994,2000,0.997,0.0,0,198,0,36.0,130.0,310.0,503.0,803.0,0.0,0.0,1.0,4.0,6.0,1.0,3.0744348981109484,2085,2,1859.0,1859.0,1859.0,7,10,True,871,True,False,peer32,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1981,1981,2000,0.9905,0.0,0,325,0,41.0,315.0,528.0,731.0,7614.0,0.0,2.0,4.0,5.0,8.0,1.0,4.713366657194367,0,0,,,,15,19,True,592,True,False,peer33,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1963,1963,2000,0.9815,0.0,0,370,0,85.0,313.0,516.0,756.0,5334.0,1.0,2.0,4.0,5.0,7.0,1.0,1.407200346088205,0,0,,,,12,14,True,4889,True,False,peer34,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1966,1966,2000,0.983,0.0,0,402,0,48.0,344.0,608.0,1194.0,10184.0,0.0,2.0,4.0,6.0,10.0,1.0,1.9562666260582382,0,0,,,,12,14,True,4963,True,False,peer35,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,341,0,84.0,325.0,549.0,760.0,1672.0,1.0,2.0,4.0,5.0,7.0,1.0,3.8823663922644713,483,1,483.0,483.0,483.0,12,15,True,737,True,False,peer36,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1983,1983,2000,0.9915,0.0,0,335,0,89.0,316.0,529.0,777.0,5753.0,1.0,2.0,4.0,5.0,10.0,1.0,3.9161905031304216,0,0,,,,13,17,True,2854,True,False,peer37,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1985,1985,2000,0.9925,0.0,0,346,0,42.0,293.0,488.0,688.0,4798.0,0.0,2.0,4.0,5.0,8.0,1.0,3.2222086912534778,0,0,,,,15,17,True,1579,True,False,peer38,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,181,0,37.0,151.0,357.0,801.0,12295.0,0.0,0.0,2.0,5.0,10.0,1.0,3.893607011634307,0,0,,,,8,12,True,2563,True,False,peer39,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1960,1960,2000,0.98,0.0,0,411,0,50.0,346.0,589.0,863.0,4635.0,0.0,2.0,4.0,5.0,8.0,1.0,3.046592221794378,0,0,,,,11,14,True,5184,True,False,peer4,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1889,1889,2000,0.9445,0.0,0,411,0,88.0,393.0,640.0,872.0,1360.0,1.0,3.0,4.0,6.0,9.0,1.0,4.112160272271176,0,0,,,,10,12,True,10998,True,False,peer40,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,328,0,83.0,300.0,497.0,706.0,1551.0,1.0,2.0,4.0,5.0,8.0,1.0,4.923205342237062,0,0,,,,17,21,True,551,True,False,peer5,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1982,1982,2000,0.991,0.0,0,380,0,89.0,336.0,569.0,1638.0,8403.0,1.0,2.0,4.0,6.0,9.0,1.0,4.885625303310859,0,0,,,,12,16,True,2919,True,False,peer6,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,328,0,83.0,297.0,497.0,675.0,1878.0,1.0,2.0,3.0,5.0,7.0,1.0,3.8690987425292405,802,2,592.0,592.0,592.0,16,20,True,742,True,False,peer7,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,204,0,34.0,159.0,316.0,492.0,4709.0,0.0,0.0,2.0,4.0,6.0,1.0,4.245977688081624,0,0,,,,18,20,True,629,True,False,peer8,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,208,0,30.0,154.0,324.0,595.0,3376.0,0.0,0.0,2.0,4.0,7.0,1.0,4.379861175812914,0,0,,,,17,20,True,624,True,False,peer9,UC3_P40,run-20251204-095935_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,251,0,0.0,255.0,418.0,579.0,781.0,0.0,2.0,4.0,6.0,7.0,1.0,3.6073621061757972,0,0,,,,64,68,True,722,True,False,peer1,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,366,0,48.0,388.0,635.0,889.0,1455.0,0.0,3.0,5.0,6.0,8.0,1.0,2.754007060114106,1372,1,1372.0,1372.0,1372.0,12,16,True,1771,True,False,peer10,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,207,0,33.0,193.0,501.0,932.0,2068.0,0.0,0.0,3.0,6.0,9.0,1.0,4.7740182646277525,0,0,,,,18,21,True,574,True,False,peer11,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,385,0,47.0,335.0,541.0,801.0,1301.0,0.0,2.0,4.0,6.0,8.0,1.0,4.15922884018384,0,0,,,,20,23,True,597,True,False,peer12,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,351,0,91.0,364.0,582.0,803.0,1444.0,1.0,2.0,4.0,6.0,9.0,1.0,4.473739632839437,0,0,,,,16,19,True,549,True,False,peer13,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1950,1950,2000,0.975,0.0,0,296,0,35.0,339.0,541.0,767.0,1016.0,0.0,3.0,5.0,6.0,8.0,1.0,3.616898987970212,0,0,,,,12,15,True,5595,True,False,peer14,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1998,1998,2000,0.999,0.0,0,273,0,44.0,306.0,488.0,679.0,1279.0,0.0,2.0,4.0,6.0,8.0,1.0,3.460489181561618,0,0,,,,38,42,True,893,True,False,peer15,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,298,0,81.0,304.0,496.0,892.0,1509.0,1.0,2.0,4.0,6.0,8.0,1.0,4.741637965987948,0,0,,,,22,25,True,534,True,False,peer16,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,395,0,83.0,375.0,595.0,825.0,1034.0,1.0,3.0,4.0,6.0,7.0,1.0,4.523152567152921,0,0,,,,16,20,True,506,True,False,peer17,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1961,1961,2000,0.9805,0.0,0,316,0,78.0,330.0,537.0,777.0,2615.0,1.0,2.0,4.0,6.0,8.0,1.0,4.90232485345171,1350,1,1350.0,1350.0,1350.0,14,18,True,4300,True,False,peer18,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,302,0,54.0,357.0,567.0,787.0,1050.0,0.0,2.0,4.0,6.0,9.0,1.0,4.7128959328749565,0,0,,,,18,22,True,501,True,False,peer19,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1985,1985,2000,0.9925,0.0,0,311,0,47.0,334.0,524.0,713.0,2050.0,0.0,3.0,4.0,6.0,8.0,1.0,3.735768046607457,0,0,,,,16,19,True,1057,True,False,peer2,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1986,1986,2000,0.993,0.0,0,380,0,87.0,346.0,566.0,803.0,2790.0,1.0,2.0,4.0,6.0,9.0,1.0,4.119007013330467,0,0,,,,16,19,True,1042,True,False,peer20,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1992,1992,2000,0.996,0.0,0,207,0,37.0,165.0,322.0,736.0,2563.0,0.0,0.0,2.0,5.0,9.0,1.0,3.046736900988253,0,0,,,,38,41,True,1082,True,False,peer21,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1980,1980,2000,0.99,0.0,0,344,0,88.0,346.0,570.0,851.0,2929.0,1.0,2.0,4.0,6.0,8.0,1.0,4.673649867721158,0,0,,,,15,18,True,1558,True,False,peer22,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1988,1988,2000,0.994,0.0,0,395,0,85.0,390.0,620.0,946.0,1707.0,1.0,3.0,5.0,6.0,8.0,1.0,4.865994539945961,0,0,,,,13,17,True,1587,True,False,peer23,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,365,0,83.0,359.0,583.0,808.0,1314.0,1.0,2.0,4.0,6.0,8.0,1.0,3.215658207013601,0,0,,,,24,26,True,503,True,False,peer24,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,260,0,42.0,289.0,462.0,646.0,1295.0,0.0,2.0,4.0,5.0,7.0,1.0,2.9447011692365024,0,0,,,,39,41,True,1078,True,False,peer25,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1987,1987,2000,0.9935,0.0,0,346,0,85.0,329.0,526.0,800.0,3179.0,1.0,3.0,4.0,6.0,10.0,1.0,3.033330829256383,1000,3,98.0,816.0,816.0,13,16,True,2079,True,False,peer26,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,330,0,86.0,348.0,525.0,711.0,946.0,1.0,2.0,4.0,6.0,9.0,1.0,4.886097285015202,0,0,,,,18,22,True,503,True,False,peer27,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1985,1985,2000,0.9925,0.0,0,332,0,85.0,363.0,586.0,845.0,1396.0,1.0,3.0,5.0,6.0,8.0,1.0,4.413990572895903,0,0,,,,13,15,True,1818,True,False,peer28,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,358,0,41.0,333.0,563.0,981.0,2616.0,0.0,1.0,4.0,6.0,11.0,1.0,4.076601391478247,0,0,,,,17,20,True,1686,True,False,peer29,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,342,0,84.0,325.0,528.0,764.0,1335.0,1.0,2.0,4.0,6.0,8.0,1.0,4.874434088503662,0,0,,,,19,23,True,569,True,False,peer3,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,310,0,87.0,305.0,490.0,782.0,2332.0,1.0,2.0,4.0,6.0,9.0,1.0,4.899017233348859,0,0,,,,24,28,True,519,True,False,peer30,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1983,1983,2000,0.9915,0.0,0,344,0,86.0,340.0,566.0,936.0,3327.0,1.0,2.0,4.0,6.0,9.0,1.0,4.3553036422125,263,1,263.0,263.0,263.0,20,23,True,1010,True,False,peer31,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
1987,1987,2000,0.9935,0.0,0,346,0,85.0,334.0,522.0,669.0,833.0,1.0,3.0,4.0,6.0,8.0,1.0,3.7899055079651336,0,0,,,,18,20,True,1925,True,False,peer32,UC3_P40,run-20251204-100331_uc9_p40_m2000_r10_s256_DIRECT,True
